"common_name","genus","species","type","cultivar","date_removed","latitude","longitude"
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.061,45.66861
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.66872
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.669
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66933
"Engelmann Spruce","Picea","engelmannii","Coniferous",NA,NA,-111.062,45.66927
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.66941
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66751
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66751
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.66736
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.66719
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.66699
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.6674
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.66747
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.6675
NA,NA,NA,"Coniferous",NA,NA,-111.062,45.66745
NA,NA,NA,"Deciduous",NA,NA,-111.062,45.66737
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66733
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66722
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66718
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66713
NA,NA,NA,"Deciduous",NA,NA,-111.062,45.66694
NA,NA,NA,"Deciduous",NA,NA,-111.062,45.66689
NA,NA,NA,"Deciduous",NA,NA,-111.062,45.66685
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66669
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66667
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.6667
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66674
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66691
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66694
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66698
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66702
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66721
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66724
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66732
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66735
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66731
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66727
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66695
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66694
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66693
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66694
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66674
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66668
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66674
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66669
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.6667
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66671
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66674
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66671
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66693
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.6669
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.667
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66706
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66701
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66702
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66737
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.6674
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66741
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66745
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66749
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66749
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66733
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.66724
NA,NA,NA,"Deciduous",NA,NA,-111.06,45.6672
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66703
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66674
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66666
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66671
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66666
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.6667
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66673
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66673
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66673
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66746
NA,NA,NA,"Coniferous",NA,NA,-111.061,45.66747
NA,NA,NA,"Coniferous",NA,NA,-111.06,45.66744
NA,NA,NA,"Coniferous",NA,NA,-111.061,45.66749
NA,NA,NA,"Coniferous",NA,NA,-111.061,45.66749
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.66749
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.6675
NA,NA,NA,"Deciduous",NA,NA,-111.061,45.6675
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66748
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66748
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66731
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66693
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66694
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66693
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66691
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66693
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66693
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.061,45.67019
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.67011
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.67005
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66998
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66993
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.66985
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.6698
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.66974
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66985
"Chokecherry","Prunus","virginiana","Deciduous","Canadian red",NA,-111.061,45.66972
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.061,45.66947
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.061,45.66947
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.66947
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66959
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66955
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66949
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66947
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.062,45.66959
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.062,45.66964
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66979
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66984
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.66981
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.061,45.66982
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.061,45.66989
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.6699
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.66997
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.67002
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.67004
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.061,45.67007
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.67013
"Chokecherry","Prunus","virginiana","Deciduous","Canadian red",NA,-111.061,45.67015
"Chokecherry","Prunus","virginiana","Deciduous","Canadian red",NA,-111.061,45.67015
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.061,45.67023
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.061,45.67028
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.061,45.67032
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.061,45.67047
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.67048
"Chokecherry","Prunus","virginiana","Deciduous","canadian red",NA,-111.062,45.67039
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.67018
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66997
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66991
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.66975
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.66979
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.6698
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.66938
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.66936
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.66942
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.66947
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.062,45.66952
"Columnar Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.66957
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.062,45.66963
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.66964
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.66969
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66993
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.67005
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.6701
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.67015
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.67028
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.67033
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67032
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.6704
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67045
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67045
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.67053
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.6706
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.67063
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.67071
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.6707
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67087
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.67089
"Willow","Salix",NA,"Deciduous",NA,NA,-111.062,45.67087
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67089
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67078
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67076
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.67073
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.67068
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.67064
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.67059
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.67055
"Tatarian Maple","Acer","tataricum","Deciduous",NA,NA,-111.062,45.67043
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.67076
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67074
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.67091
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.67085
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.67084
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.061,45.67089
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66968
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66961
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66949
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.66944
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.66937
"Colorado Blue Spruce","Picea","pungens","Coniferous","Glauca",NA,-111.062,45.67048
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.062,45.6706
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66693
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66694
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66705
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66707
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.6671
NA,NA,NA,"Coniferous",NA,NA,-111.058,45.6671
NA,NA,NA,"Coniferous",NA,NA,-111.058,45.66714
NA,NA,NA,"Coniferous",NA,NA,-111.058,45.66717
NA,NA,NA,"Coniferous",NA,NA,-111.058,45.66713
NA,NA,NA,"Coniferous",NA,NA,-111.058,45.66716
NA,NA,NA,"Coniferous",NA,NA,-111.058,45.66713
NA,NA,NA,"Coniferous",NA,NA,-111.057,45.66714
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66724
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66723
NA,NA,NA,"Deciduous",NA,NA,-111.057,45.66748
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66748
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66747
NA,NA,NA,"Deciduous",NA,NA,-111.059,45.66743
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66727
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66728
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.6672
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66721
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66722
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66728
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66729
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66728
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66727
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66727
NA,NA,NA,"Deciduous",NA,NA,-111.058,45.66726
NA,NA,NA,"Coniferous",NA,NA,-111.047,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.047,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66173
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Deciduous",NA,NA,-111.047,45.6616
NA,NA,NA,"Deciduous",NA,NA,-111.047,45.66148
"Bur Oak","Quercus","maccrocarpa","Deciduous",NA,NA,-111.047,45.66138
"Bur Oak","Quercus","maccrocarpa","Deciduous",NA,NA,-111.047,45.6613
NA,NA,NA,"Deciduous",NA,NA,-111.047,45.66106
NA,NA,NA,"Deciduous",NA,NA,-111.047,45.66099
"Bur Oak","Quercus","maccrocarpa","Deciduous",NA,NA,-111.047,45.6609
"Bur Oak","Quercus","maccrocarpa","Deciduous",NA,NA,-111.047,45.66072
"Bur Oak","Quercus","maccrocarpa","Deciduous",NA,NA,-111.047,45.66061
"Bur Oak","Quercus","maccrocarpa","Deciduous",NA,NA,-111.047,45.6605
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.6606
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66051
NA,NA,NA,"Deciduous",NA,NA,-111.046,45.66111
NA,NA,NA,"Deciduous",NA,NA,-111.046,45.66111
NA,NA,NA,"Deciduous",NA,NA,-111.046,45.66111
NA,NA,NA,"Deciduous",NA,NA,-111.046,45.66111
NA,NA,NA,"Deciduous",NA,NA,-111.046,45.66111
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.045,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,NA,NA,"Coniferous",NA,NA,-111.046,45.66174
NA,"<Null>",NA,"Coniferous",NA,NA,-111.046,45.66174
NA,"<Null>",NA,"Coniferous",NA,NA,-111.046,45.66055
NA,"<Null>",NA,"Coniferous",NA,NA,-111.046,45.66053
NA,"<Null>",NA,"Coniferous",NA,NA,-111.046,45.66061
NA,"<Null>",NA,"Coniferous",NA,NA,-111.046,45.66174
"Honey Locust","Gleditsia",NA,"Deciduous",NA,NA,-111.072,45.66333
"Maple","Acer",NA,"Deciduous",NA,NA,-111.072,45.66329
"Chokecherry","Prunus",NA,"Deciduous",NA,NA,-111.072,45.66327
"Chokecherry","Prunus",NA,"Deciduous",NA,NA,-111.072,45.66341
"Honey Locust","Gleditsia","tricanthos","Deciduous",NA,NA,-111.051,45.6596
"Honey Locust","Gleditsia","triacanthos","Deciduous","Shade Master",NA,-111.047,45.66615
"Honey Locust","Gleditsia","triacanthos","Deciduous","Shade Master",NA,-111.047,45.66599
"Honey Locust","Gleditsia","triacanthos","Deciduous","Shade Master",NA,-111.047,45.66697
"Honey Locust","Gleditsia","triacanthos","Deciduous","Shade Master",NA,-111.047,45.66684
"Honey Locust","Gleditsia","triacanthos","Deciduous","Shade Master",NA,-111.047,45.66935
"Honey Locust","Gleditsia","triacanthos","Deciduous","Shade Master",NA,-111.046,45.66995
"Honey Locust","Gleditsia","tricanthos","Deciduous",NA,NA,-111.046,45.67004
"Green Ash","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66607
"Honey Locust","Gleditsia","triacanthos","Deciduous",NA,NA,-111.046,45.66981
"Bur Oak","Quercus","macrocarpa","Deciduous",NA,NA,-111.048,45.66351
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.049,45.67105
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.051,45.67089
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.05,45.668
"Flowering Crab","Malus","x","Deciduous",NA,NA,-111.045,45.66809
"Mountain Ash","Sorbus","rosaceae","Deciduous",NA,NA,-111.045,45.66811
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.051,45.66765
"Green Ash","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.6681
"Green Ash","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.6681
"Japenese Tree Lilac","Syringa","reticulata","Deciduous",NA,NA,-111.048,45.66898
"Japenese Tree Lilac","Syringa","reticulata","Deciduous",NA,NA,-111.048,45.66893
"Chokecherry","Prunus","virginiana","Deciduous","Mayday",NA,-111.051,45.65887
NA,"Picea","pungens","Coniferous",NA,NA,-111.048,45.66891
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.67046
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.061,45.67003
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.061,45.67002
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.063,45.66936
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.062,45.66937
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.062,45.66946
"Austrian Pine","Pinus","nigra","Coniferous",NA,NA,-111.06,45.67045
"Willow","Salix",NA,"Deciduous",NA,NA,-111.059,45.67044
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.059,45.6704
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.058,45.67048
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.058,45.67047
"Elm (American)","Sorbus","acuparia","Deciduous",NA,NA,-111.058,45.67066
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.058,45.67034
"Chokecherry","Prunus","maackii","Deciduous",NA,NA,-111.059,45.67099
"Silver Maple","Acer","saccharinum","Deciduous",NA,NA,-111.06,45.66772
"Colorado Blue Spruce","Picea","pungens","Coniferous",NA,NA,-111.062,45.66803
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.062,45.66794
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.062,45.66788
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.062,45.66788
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.062,45.66788
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.061,45.66811
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.061,45.66811
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.061,45.66811
"Cottonwood","Populus","deltoides","Deciduous",NA,NA,-111.061,45.66751
